Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,404,Kenya,5510,Production,22120,"Cream, fresh",2019,2019,tonnes,24397,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1232,Cucumbers and gherkins,2015,2015,ha,240,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1232,Cucumbers and gherkins,2016,2016,ha,183,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1232,Cucumbers and gherkins,2017,2017,ha,617,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1232,Cucumbers and gherkins,2018,2018,ha,482,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1232,Cucumbers and gherkins,2019,2019,ha,544,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1232,Cucumbers and gherkins,2020,2020,ha,508,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1232,Cucumbers and gherkins,2015,2015,hg/ha,81000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1232,Cucumbers and gherkins,2016,2016,hg/ha,67978,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1232,Cucumbers and gherkins,2017,2017,hg/ha,108363,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1232,Cucumbers and gherkins,2018,2018,hg/ha,74876,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1232,Cucumbers and gherkins,2019,2019,hg/ha,86544,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1232,Cucumbers and gherkins,2020,2020,hg/ha,116634,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1232,Cucumbers and gherkins,2015,2015,tonnes,1944,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1232,Cucumbers and gherkins,2016,2016,tonnes,1244,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1232,Cucumbers and gherkins,2017,2017,tonnes,6686,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1232,Cucumbers and gherkins,2018,2018,tonnes,3609,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1232,Cucumbers and gherkins,2019,2019,tonnes,4708,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1232,Cucumbers and gherkins,2020,2020,tonnes,5925,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1314,Dates,2015,2015,ha,457,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1314,Dates,2016,2016,ha,461,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1314,Dates,2017,2017,ha,475,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1314,Dates,2018,2018,ha,464,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1314,Dates,2019,2019,ha,467,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1314,Dates,2020,2020,ha,469,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1314,Dates,2015,2015,hg/ha,23786,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1314,Dates,2016,2016,hg/ha,23406,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1314,Dates,2017,2017,hg/ha,23116,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1314,Dates,2018,2018,hg/ha,23966,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1314,Dates,2019,2019,hg/ha,23919,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1314,Dates,2020,2020,hg/ha,23945,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1314,Dates,2015,2015,tonnes,1087,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1314,Dates,2016,2016,tonnes,1079,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1314,Dates,2017,2017,tonnes,1098,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1314,Dates,2018,2018,tonnes,1112,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1314,Dates,2019,2019,tonnes,1117,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1314,Dates,2020,2020,tonnes,1123,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21151,"Edible offal of cattle, fresh, chilled or frozen",2015,2015,tonnes,93538,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21151,"Edible offal of cattle, fresh, chilled or frozen",2016,2016,tonnes,101566,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21151,"Edible offal of cattle, fresh, chilled or frozen",2017,2017,tonnes,113081,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21151,"Edible offal of cattle, fresh, chilled or frozen",2018,2018,tonnes,38548,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21151,"Edible offal of cattle, fresh, chilled or frozen",2019,2019,tonnes,63204,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21151,"Edible offal of cattle, fresh, chilled or frozen",2020,2020,tonnes,46890,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21151,"Edible offal of cattle, fresh, chilled or frozen",2015,2015,Head,2274498,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21151,"Edible offal of cattle, fresh, chilled or frozen",2016,2016,Head,2460200,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21151,"Edible offal of cattle, fresh, chilled or frozen",2017,2017,Head,2590000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21151,"Edible offal of cattle, fresh, chilled or frozen",2018,2018,Head,2781739,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21151,"Edible offal of cattle, fresh, chilled or frozen",2019,2019,Head,3080832,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21151,"Edible offal of cattle, fresh, chilled or frozen",2020,2020,Head,1953734,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,21156,"Edible offal of goat, fresh, chilled or frozen",2015,2015,tonnes,14471,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21156,"Edible offal of goat, fresh, chilled or frozen",2016,2016,tonnes,10738,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21156,"Edible offal of goat, fresh, chilled or frozen",2017,2017,tonnes,7165,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21156,"Edible offal of goat, fresh, chilled or frozen",2018,2018,tonnes,7901,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21156,"Edible offal of goat, fresh, chilled or frozen",2019,2019,tonnes,11899,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21156,"Edible offal of goat, fresh, chilled or frozen",2020,2020,tonnes,17178,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21156,"Edible offal of goat, fresh, chilled or frozen",2015,2015,Head,4264540,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21156,"Edible offal of goat, fresh, chilled or frozen",2016,2016,Head,5343130,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21156,"Edible offal of goat, fresh, chilled or frozen",2017,2017,Head,5250188,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21156,"Edible offal of goat, fresh, chilled or frozen",2018,2018,Head,6188833,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21156,"Edible offal of goat, fresh, chilled or frozen",2019,2019,Head,7346748,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21156,"Edible offal of goat, fresh, chilled or frozen",2020,2020,Head,6728236,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,21153,"Edible offal of pigs, fresh, chilled or frozen",2015,2015,tonnes,1798,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21153,"Edible offal of pigs, fresh, chilled or frozen",2016,2016,tonnes,744,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21153,"Edible offal of pigs, fresh, chilled or frozen",2017,2017,tonnes,898,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21153,"Edible offal of pigs, fresh, chilled or frozen",2018,2018,tonnes,1277,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21153,"Edible offal of pigs, fresh, chilled or frozen",2019,2019,tonnes,998,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21153,"Edible offal of pigs, fresh, chilled or frozen",2020,2020,tonnes,1783,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21153,"Edible offal of pigs, fresh, chilled or frozen",2015,2015,Head,282900,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21153,"Edible offal of pigs, fresh, chilled or frozen",2016,2016,Head,313600,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21153,"Edible offal of pigs, fresh, chilled or frozen",2017,2017,Head,360100,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21153,"Edible offal of pigs, fresh, chilled or frozen",2018,2018,Head,388200,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21153,"Edible offal of pigs, fresh, chilled or frozen",2019,2019,Head,413483,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21153,"Edible offal of pigs, fresh, chilled or frozen",2020,2020,Head,396691,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,21155,"Edible offal of sheep, fresh, chilled or frozen",2015,2015,tonnes,6217,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21155,"Edible offal of sheep, fresh, chilled or frozen",2016,2016,tonnes,5813,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21155,"Edible offal of sheep, fresh, chilled or frozen",2017,2017,tonnes,3701,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21155,"Edible offal of sheep, fresh, chilled or frozen",2018,2018,tonnes,5265,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21155,"Edible offal of sheep, fresh, chilled or frozen",2019,2019,tonnes,10586,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21155,"Edible offal of sheep, fresh, chilled or frozen",2020,2020,tonnes,16600,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21155,"Edible offal of sheep, fresh, chilled or frozen",2015,2015,Head,2296291,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21155,"Edible offal of sheep, fresh, chilled or frozen",2016,2016,Head,2877070,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21155,"Edible offal of sheep, fresh, chilled or frozen",2017,2017,Head,2961000,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21155,"Edible offal of sheep, fresh, chilled or frozen",2018,2018,Head,3586656,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21155,"Edible offal of sheep, fresh, chilled or frozen",2019,2019,Head,3955941,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21155,"Edible offal of sheep, fresh, chilled or frozen",2020,2020,Head,5311955,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",2015,2015,tonnes,5412,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",2016,2016,tonnes,5069,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",2017,2017,tonnes,5061,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",2018,2018,tonnes,4773,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",2019,2019,tonnes,6600,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",2020,2020,tonnes,5064,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",2015,2015,Head,218767,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",2016,2016,Head,205153,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",2017,2017,Head,204699,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",2018,2018,Head,192865,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",2019,2019,Head,266719,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",2020,2020,Head,204666,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2015,2015,ha,2379,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2016,2016,ha,2418,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2017,2017,ha,2404,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2018,2018,ha,2378,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2019,2019,ha,2371,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,2020,ha,2364,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2015,2015,hg/ha,77247,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2016,2016,hg/ha,75926,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2017,2017,hg/ha,76818,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2018,2018,hg/ha,77889,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2019,2019,hg/ha,77904,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,2020,hg/ha,77919,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2015,2015,tonnes,18377,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2016,2016,tonnes,18359,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2017,2017,tonnes,18467,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2018,2018,tonnes,18522,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2019,2019,tonnes,18471,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,2020,tonnes,18420,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21519.02,Fat of camels,2015,2015,tonnes,1282,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21519.02,Fat of camels,2016,2016,tonnes,1201,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21519.02,Fat of camels,2017,2017,tonnes,1199,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21519.02,Fat of camels,2018,2018,tonnes,1130,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21519.02,Fat of camels,2019,2019,tonnes,1563,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21519.02,Fat of camels,2020,2020,tonnes,1199,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21519.02,Fat of camels,2015,2015,Head,218767,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21519.02,Fat of camels,2016,2016,Head,205153,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21519.02,Fat of camels,2017,2017,Head,204699,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21519.02,Fat of camels,2018,2018,Head,192865,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21519.02,Fat of camels,2019,2019,Head,266719,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21519.02,Fat of camels,2020,2020,Head,204666,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,21511.01,Fat of pigs,2015,2015,tonnes,1605,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21511.01,Fat of pigs,2016,2016,tonnes,665,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21511.01,Fat of pigs,2017,2017,tonnes,802,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21511.01,Fat of pigs,2018,2018,tonnes,1141,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21511.01,Fat of pigs,2019,2019,tonnes,891,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21511.01,Fat of pigs,2020,2020,tonnes,1592,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21511.01,Fat of pigs,2015,2015,Head,282900,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21511.01,Fat of pigs,2016,2016,Head,313600,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21511.01,Fat of pigs,2017,2017,Head,360100,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21511.01,Fat of pigs,2018,2018,Head,388200,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21511.01,Fat of pigs,2019,2019,Head,413483,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21511.01,Fat of pigs,2020,2020,Head,396691,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,21170.02,"Game meat, fresh, chilled or frozen",2015,2015,tonnes,30852,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21170.02,"Game meat, fresh, chilled or frozen",2016,2016,tonnes,28800,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,21170.02,"Game meat, fresh, chilled or frozen",2017,2017,tonnes,29233,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,21170.02,"Game meat, fresh, chilled or frozen",2018,2018,tonnes,29628,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,21170.02,"Game meat, fresh, chilled or frozen",2019,2019,tonnes,29221,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,21170.02,"Game meat, fresh, chilled or frozen",2020,2020,tonnes,29361,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.02,Ghee from cow milk,2015,2015,tonnes,511,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.02,Ghee from cow milk,2016,2016,tonnes,612,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.02,Ghee from cow milk,2017,2017,tonnes,538,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.02,Ghee from cow milk,2018,2018,tonnes,576,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.02,Ghee from cow milk,2019,2019,tonnes,613,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1657,"Ginger, raw",2015,2015,ha,28,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1657,"Ginger, raw",2016,2016,ha,23,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1657,"Ginger, raw",2017,2017,ha,12,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1657,"Ginger, raw",2018,2018,ha,3,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1657,"Ginger, raw",2019,2019,ha,39,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1657,"Ginger, raw",2020,2020,ha,84,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1657,"Ginger, raw",2015,2015,hg/ha,90357,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1657,"Ginger, raw",2016,2016,hg/ha,86522,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1657,"Ginger, raw",2017,2017,hg/ha,70000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1657,"Ginger, raw",2018,2018,hg/ha,50000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1657,"Ginger, raw",2019,2019,hg/ha,92051,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1657,"Ginger, raw",2020,2020,hg/ha,100119,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1657,"Ginger, raw",2015,2015,tonnes,253,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1657,"Ginger, raw",2016,2016,tonnes,199,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1657,"Ginger, raw",2017,2017,tonnes,84,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1657,"Ginger, raw",2018,2018,tonnes,15,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1657,"Ginger, raw",2019,2019,tonnes,359,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1657,"Ginger, raw",2020,2020,tonnes,841,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21515,"Goat fat, unrendered",2015,2015,tonnes,1881,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21515,"Goat fat, unrendered",2016,2016,tonnes,1396,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21515,"Goat fat, unrendered",2017,2017,tonnes,931,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21515,"Goat fat, unrendered",2018,2018,tonnes,1027,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21515,"Goat fat, unrendered",2019,2019,tonnes,1547,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21515,"Goat fat, unrendered",2020,2020,tonnes,2233,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21515,"Goat fat, unrendered",2015,2015,Head,4264540,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21515,"Goat fat, unrendered",2016,2016,Head,5343130,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21515,"Goat fat, unrendered",2017,2017,Head,5250188,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21515,"Goat fat, unrendered",2018,2018,Head,6188833,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21515,"Goat fat, unrendered",2019,2019,Head,7346748,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21515,"Goat fat, unrendered",2020,2020,Head,6728236,A,Official figure
QCL,Crops and livestock products,404,Kenya,5111,Stocks,2123,Goats,2015,2015,Head,25094383,A,Official figure
QCL,Crops and livestock products,404,Kenya,5111,Stocks,2123,Goats,2016,2016,Head,26745916,A,Official figure
QCL,Crops and livestock products,404,Kenya,5111,Stocks,2123,Goats,2017,2017,Head,25684489,A,Official figure
QCL,Crops and livestock products,404,Kenya,5111,Stocks,2123,Goats,2018,2018,Head,26710775,A,Official figure
QCL,Crops and livestock products,404,Kenya,5111,Stocks,2123,Goats,2019,2019,Head,35172749,A,Official figure
QCL,Crops and livestock products,404,Kenya,5111,Stocks,2123,Goats,2020,2020,Head,36021177,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1252,Green garlic,2015,2015,ha,150,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1252,Green garlic,2016,2016,ha,191,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1252,Green garlic,2017,2017,ha,227,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1252,Green garlic,2018,2018,ha,177,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1252,Green garlic,2019,2019,ha,124,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1252,Green garlic,2020,2020,ha,246,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1252,Green garlic,2015,2015,hg/ha,120600,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1252,Green garlic,2016,2016,hg/ha,124188,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1252,Green garlic,2017,2017,hg/ha,109824,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1252,Green garlic,2018,2018,hg/ha,97514,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1252,Green garlic,2019,2019,hg/ha,175403,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1252,Green garlic,2020,2020,hg/ha,156911,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1252,Green garlic,2015,2015,tonnes,1809,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1252,Green garlic,2016,2016,tonnes,2372,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1252,Green garlic,2017,2017,tonnes,2493,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1252,Green garlic,2018,2018,tonnes,1726,A,Official figure
